NUID,IVCbc,IVCtr,IVCIPlus,DataIn,CERT_activate,CERT_generateKey
0x0000000000000058,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005800000058000000580000005800000000000000000000000000000000;0x0F022001}{0x7903E25627E6442C000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000000603C1BDB4671E6FD1478AF3FB4A0535C6AD286CD32CA504;0x0E020001}{0x00000000000000000000000000000000A974020421CD1AF1D27C8B72EDB021AF;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000059,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005900000059000000590000005900000000000000000000000000000000;0x0F022001}{0xC68D8619DCBE17B8000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D374C07685CEAAFE34EC15DF492255D317FF7D29BE2E53B8;0x0E020001}{0x00000000000000000000000000000000B6146F4E6B1FE4C7E0A26E9F5D736973;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005a,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005A0000005A0000005A0000005A00000000000000000000000000000000;0x0F022001}{0xF47200C470883DD9000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000003F9CD06F1397234CB3EB073DE10906868F928954F18A7724;0x0E020001}{0x00000000000000000000000000000000BC7C8DBF11B4BDDF55D1E829DF47C780;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005b,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005B0000005B0000005B0000005B00000000000000000000000000000000;0x0F022001}{0xE88A7F491F2DD693000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000009DD8B6CE8AFCEA1B6F753FFCCC198961323560B792DA4DD1;0x0E020001}{0x00000000000000000000000000000000131AAE02C11E3AC1CB0A0B5DA30316C2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005c,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005C0000005C0000005C0000005C00000000000000000000000000000000;0x0F022001}{0x9515A376E63C4344000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000922ED3B316CA8E5D9A3C0DBE02DF2F11AFD330ED7DD76D30;0x0E020001}{0x000000000000000000000000000000004D2373EA20334F0664F09F5E1FEB6B62;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005d,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005D0000005D0000005D0000005D00000000000000000000000000000000;0x0F022001}{0x3E5E960FFCE5D4D5000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000006F53AA1251C8EAE51AEE14893CF9408D7151115AF0218A29;0x0E020001}{0x0000000000000000000000000000000062ADB8477B2EADE8B46F0187672200C7;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005e,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005E0000005E0000005E0000005E00000000000000000000000000000000;0x0F022001}{0x371A1F48D4D6D67A000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000003AFEEF0CE26258EA988237BE277460CDC99A84B182294C9;0x0E020001}{0x000000000000000000000000000000001283D72E872170E39ECF388F49D37C59;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005f,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005F0000005F0000005F0000005F00000000000000000000000000000000;0x0F022001}{0x8972590F34DA0DBC000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D5E5422BAE06148D06160959CC0F01ACBF92768A65631F5A;0x0E020001}{0x0000000000000000000000000000000070C07CE405C0FA64571860AF8228CC72;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000060,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006000000060000000600000006000000000000000000000000000000000;0x0F022001}{0x2A45238EC67C6D31000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000A375C1D2CEDFFFCCEBD063153DEB78854678F61767EEDEE5;0x0E020001}{0x00000000000000000000000000000000D6032F00AB09728D4C47BDFC668D5D56;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000061,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006100000061000000610000006100000000000000000000000000000000;0x0F022001}{0x63DF8E8DE5AED244000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000082E102E01929737CC921BB1D75A0F072B91337009D68FF35;0x0E020001}{0x000000000000000000000000000000001600962F9F3FCC36455E452571C7BB83;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000062,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006200000062000000620000006200000000000000000000000000000000;0x0F022001}{0x2B5AC080C3AA3A0B000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000006F75DCA8D941AC15480E4CB491F4C0C602F3DE67EBF3DF4A;0x0E020001}{0x0000000000000000000000000000000037206C03A2E43E58D0983D8E779BC882;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000063,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006300000063000000630000006300000000000000000000000000000000;0x0F022001}{0x8AC1034B4C2529C3000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000004D5F80EB3C54E66E9CC88BEE40D3E55F5653ADFB8D62437;0x0E020001}{0x0000000000000000000000000000000099C04DD9223AA63364290A524DF95638;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000064,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006400000064000000640000006400000000000000000000000000000000;0x0F022001}{0x406BEF238EC0A7C4000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000F0DACB378961CA76A468F4771FB726CC19BEF9FB63AFDB93;0x0E020001}{0x00000000000000000000000000000000A3DB1DA2A9D06B3A11B1AEFF79068543;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000065,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006500000065000000650000006500000000000000000000000000000000;0x0F022001}{0x67EC1A7524C7082D000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008C423EFBD9270F9452A084AA843A7D7D652FBDC909D0EA82;0x0E020001}{0x00000000000000000000000000000000D77FA301905DF7F68BC995D2F3839A51;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000066,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006600000066000000660000006600000000000000000000000000000000;0x0F022001}{0x50F00E1C641D9A95000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000790842CCA78ABBCBE1E32B94185C7587577959900636ED65;0x0E020001}{0x00000000000000000000000000000000C9BDB5A8016210586D6F70FFC80CA6C8;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000067,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006700000067000000670000006700000000000000000000000000000000;0x0F022001}{0xD689CDC43A232603000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000BDCB866B90353DDC35EB4DA986A7ED920F2FD2F411295A50;0x0E020001}{0x00000000000000000000000000000000A71968697F0CE06734009675DAD90526;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000068,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006800000068000000680000006800000000000000000000000000000000;0x0F022001}{0xC6102483B3A1598A000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000002A0A96F2F7425C28483E7523F2468AC87545500278FFA2ED;0x0E020001}{0x000000000000000000000000000000008EA497E3895A4D4E392630F97A0356A8;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000069,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006900000069000000690000006900000000000000000000000000000000;0x0F022001}{0x04DBE7CBC7BB9676000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D6C29239ABD79FDFEC5AA36FFDAFF490829FDD1A69CF8F77;0x0E020001}{0x00000000000000000000000000000000C4967BABF679C0B3CB1AD92D84849651;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006a,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006A0000006A0000006A0000006A00000000000000000000000000000000;0x0F022001}{0x04FC652101A35F16000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000C7783B1EFE2D9E4AE6BD0B7D37501B8409A6D8B8E17D2DC1;0x0E020001}{0x000000000000000000000000000000005ECB77AC66A14BE6450971E0E14CE578;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006b,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006B0000006B0000006B0000006B00000000000000000000000000000000;0x0F022001}{0x99F1901E81B9F1E5000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000004CC9E26093171330758369FFDF1E59A10E381E97D2C168C4;0x0E020001}{0x00000000000000000000000000000000B03B0A35A10BF41B63C8A1F4A7A8150A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006c,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006C0000006C0000006C0000006C00000000000000000000000000000000;0x0F022001}{0xD9E1E671DF56C61C000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000DCA9734D69672C985319F2FBEFD37EF9C4CF4E8C1761C7AA;0x0E020001}{0x00000000000000000000000000000000A5A918D3E19D66279F41D2932FD92700;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006d,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006D0000006D0000006D0000006D00000000000000000000000000000000;0x0F022001}{0x74BA082E257FC417000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000006131712CCB9DB6E062E4ECE4CB479129F9CCDE1B7F24AD83;0x0E020001}{0x00000000000000000000000000000000CBD1D3D6AB9EFDF0CD6B2A63D917942F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006e,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006E0000006E0000006E0000006E00000000000000000000000000000000;0x0F022001}{0xDA68ADF3A8D8E0E2000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000056BD47299C87961C5CD71AA0E70484BA009CBFF80CDEDBF0;0x0E020001}{0x00000000000000000000000000000000A0C921A59AFEA0D81C56818F4DAFB3E4;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006f,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006F0000006F0000006F0000006F00000000000000000000000000000000;0x0F022001}{0x5507749AFE146EAD000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000085E587F0C1657886E60A38AB8FD2F662548C43AAA71389CB;0x0E020001}{0x00000000000000000000000000000000F20C2A441A056E3ED2509DAD3C678536;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000070,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007000000070000000700000007000000000000000000000000000000000;0x0F022001}{0xB6FBCBE600EE0EDE000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000006B9CE4B6E3AB1EFFF4B6995CD710E3552E7F8FA1F925142E;0x0E020001}{0x00000000000000000000000000000000E2942D8E546143C645A8AF2137459345;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000071,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007100000071000000710000007100000000000000000000000000000000;0x0F022001}{0xC00C6A8AE236F372000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000001D28ACBD8F55428F2D9071BF45CF78FACD8A37A670EAAAD3;0x0E020001}{0x00000000000000000000000000000000DD6946C958CD2FCBF26F97226968806F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000072,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007200000072000000720000007200000000000000000000000000000000;0x0F022001}{0x8021CFB05243A3C5000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000EC82C8535239B713D37ACCDAE51E91C76038466669B3A8C7;0x0E020001}{0x000000000000000000000000000000001106EA0B4C886B8D99D536FBC18220A5;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000073,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007300000073000000730000007300000000000000000000000000000000;0x0F022001}{0xC076DDC961243348000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000009589E16E23BFE1D2648C8028988C960F3D6BD121063D9A62;0x0E020001}{0x000000000000000000000000000000008FC28D67C1482F5F9B7B9FCF808480CD;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000074,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007400000074000000740000007400000000000000000000000000000000;0x0F022001}{0x2258D93EC058735F000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000E457D49FB20A2F4A4BF176BD552E14CA86270145ED003266;0x0E020001}{0x00000000000000000000000000000000B8602C22B58E8F9881F5641B65B88344;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000075,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007500000075000000750000007500000000000000000000000000000000;0x0F022001}{0xE21BC70581EC0FBF000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000031C4E6AED253639FB3B13F1DD35DAF307536BCDF2D5476BF;0x0E020001}{0x00000000000000000000000000000000021C8CEA0259C0AA5909C507962FA3A6;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000076,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007600000076000000760000007600000000000000000000000000000000;0x0F022001}{0x5D8DBC746C93F3EB000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000009282E6085DA970321C33DEA08BDE0B6DFCB3ACD7C6A3CFA0;0x0E020001}{0x00000000000000000000000000000000707ADC835B3BCD3A651C6CF0D6C1022F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000077,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007700000077000000770000007700000000000000000000000000000000;0x0F022001}{0x10349FF87F8EA8F8000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008A268B9C14B3A7191C8C3AE54C87507A228C580540E5C2F5;0x0E020001}{0x00000000000000000000000000000000727E14A0E68F815AD0923DDFEA98E821;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000078,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007800000078000000780000007800000000000000000000000000000000;0x0F022001}{0xBB3FE84B37AF42C2000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000049E6340DA1795E283E5A683CA597E91A28D3C828AE09AB59;0x0E020001}{0x0000000000000000000000000000000046A9D9E62E67C4791A37169EB9E96D43;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000079,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007900000079000000790000007900000000000000000000000000000000;0x0F022001}{0xECA7D1858F996682000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000072831E286EAA1125996077D019F6C4F4F272A051933B7FE;0x0E020001}{0x00000000000000000000000000000000EA2C7B0F65EA7C7605D593AFA98B8368;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007a,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007A0000007A0000007A0000007A00000000000000000000000000000000;0x0F022001}{0x57C5AEAF5B0014FA000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000FB8F1F6DFE79BD10CC22F2C497054CF093C2EFE2225626C8;0x0E020001}{0x0000000000000000000000000000000048F8562F27B3F33022FA35EAB4DF9E28;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007b,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007B0000007B0000007B0000007B00000000000000000000000000000000;0x0F022001}{0xA9AA9D43AEEE03C0000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000069C6D1D22858526201E4252CB478921ABCB82E06C84B5D26;0x0E020001}{0x000000000000000000000000000000002083DF444C1085E955E3D506EB4F2B19;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007c,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007C0000007C0000007C0000007C00000000000000000000000000000000;0x0F022001}{0x643F6D853C45F4F2000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000F21C47D5D6147E530317F09B08A6F0683116E57326968A67;0x0E020001}{0x000000000000000000000000000000002F2447178FB5E32CA583B5E9CFE5E12A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007d,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007D0000007D0000007D0000007D00000000000000000000000000000000;0x0F022001}{0x7A5372B60B1E9F6E000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000FA0F00C9E691711A0B25D817B0BAA178960AF59D8FB042E0;0x0E020001}{0x0000000000000000000000000000000043EAAC2F2237BD06F78F189D47BD6564;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007e,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007E0000007E0000007E0000007E00000000000000000000000000000000;0x0F022001}{0xD94C915D72DE5D99000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000C5C7D0B68B210E9C1C921A999B68C113F9911F29ABAEED4D;0x0E020001}{0x00000000000000000000000000000000F929E311E1475CE3400C958056BCA60A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000007f,0x00000000000000000000000000000000,0x,0xB86136B7E440B04394738D9047D154D6,,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007F0000007F0000007F0000007F00000000000000000000000000000000;0x0F022001}{0x1F37DFCAED11C585000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D658395E6FB9861931F181A02D408D4F1C3D41431FF62392;0x0E020001}{0x0000000000000000000000000000000075399B6A6F4728FA8FAED6EC94E098BE;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
