NUID,IVCbc,IVCtr,IVCIPlus,DataIn,CERT_activate,CERT_generateKey
0x000000000000004c,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004C0000004C0000004C0000004C00000000000000000000000000000000;0x0F022001}{0x1E47E92A244F423E000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000C92200E89285C1FF183B7EBBC57645E07415F7FB398B0B33;0x0E020001}{0x00000000000000000000000000000000445082BCAF1B03DEDF1455DD8B39E96F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000004d,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004D0000004D0000004D0000004D00000000000000000000000000000000;0x0F022001}{0x6B880DDC2B709064000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000C20435EAE9B687A9178EAE217D9035C9AC230CBF792A9848;0x0E020001}{0x00000000000000000000000000000000D51D7DF058FD3DF7AA89C6B54E755A43;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000004e,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004E0000004E0000004E0000004E00000000000000000000000000000000;0x0F022001}{0x5E3149FB15B193D4000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008B9E8ED43C3C3D68153C9A494D41EB72F26910F0C638D1E4;0x0E020001}{0x00000000000000000000000000000000B0E0D1B8567A48EE21E63B8BDD88B4D2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000004f,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004F0000004F0000004F0000004F00000000000000000000000000000000;0x0F022001}{0x64854A28651497AA000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000F096E93823F0DDAE4BCBCD9FC41D0CB450A3ECF37BA82A51;0x0E020001}{0x00000000000000000000000000000000803DCA6D4E43CC091FE56FBA1F2B62EA;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000050,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005000000050000000500000005000000000000000000000000000000000;0x0F022001}{0x07180D9678723CCD000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000E64DC612374C9C460DB51E6E05FA74780761E40DC1862412;0x0E020001}{0x0000000000000000000000000000000046E2C2C31F4703E1616FDE2512DF910B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000051,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005100000051000000510000005100000000000000000000000000000000;0x0F022001}{0x3F21717F17288999000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000040B931D33E38D4150F15FABEFDE99F31165034CB2A57356D;0x0E020001}{0x000000000000000000000000000000002A1BA47B941F62B0FD6B3F1500D0DB08;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000052,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005200000052000000520000005200000000000000000000000000000000;0x0F022001}{0x176C4FCBBE24264B000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000004F3D853A4F529C57961F3DCB817679D24D652C449F2DFD2B;0x0E020001}{0x000000000000000000000000000000000C51B3716584B41346E244597500858A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000053,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005300000053000000530000005300000000000000000000000000000000;0x0F022001}{0x58C4C23486E5573B000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000073A885569679F7D7F8D693D4B20985AC210EBFB92DCF4EBB;0x0E020001}{0x0000000000000000000000000000000044D25F4DD89D996621398ACD72E432B3;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000054,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005400000054000000540000005400000000000000000000000000000000;0x0F022001}{0x0B598DEF7621D470000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000003F59122EA00C8F8F0501B170686E5A44B486B731BE6429AC;0x0E020001}{0x00000000000000000000000000000000B83C4506E6AEA3B1B73828B9E64DB70C;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000055,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005500000055000000550000005500000000000000000000000000000000;0x0F022001}{0x51226BDCCA65AA83000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000002C82EFA947E2A05E0D11D4E28BE1664F5228D9DC3890A6E5;0x0E020001}{0x000000000000000000000000000000000408233F2C23ECC3AE8409FB62AA5D38;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000056,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005600000056000000560000005600000000000000000000000000000000;0x0F022001}{0xD777E872E6D7AD36000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000218E09CCB0CB9BCB9E30E5D25FDE2A37018C3E080D7AB4FB;0x0E020001}{0x00000000000000000000000000000000DFDCDA82A301EC421F1D59C3292B931F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000057,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005700000057000000570000005700000000000000000000000000000000;0x0F022001}{0xC4ABFCBE67004447000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D2C49F3767BBBD7CDC7FC0C64D8E2A6635267B4206520B10;0x0E020001}{0x00000000000000000000000000000000EACFCE56F4DC51D210DB8238985B428B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000058,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005800000058000000580000005800000000000000000000000000000000;0x0F022001}{0x7903E25627E6442C000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000000603C1BDB4671E6FD1478AF3FB4A0535C6AD286CD32CA504;0x0E020001}{0x000000000000000000000000000000006720A4FD7EA3BD1C48B86443000EE264;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000059,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005900000059000000590000005900000000000000000000000000000000;0x0F022001}{0xC68D8619DCBE17B8000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D374C07685CEAAFE34EC15DF492255D317FF7D29BE2E53B8;0x0E020001}{0x0000000000000000000000000000000017E2EBA95DB2833E09239CF697B199AF;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005a,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005A0000005A0000005A0000005A00000000000000000000000000000000;0x0F022001}{0xF47200C470883DD9000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000003F9CD06F1397234CB3EB073DE10906868F928954F18A7724;0x0E020001}{0x00000000000000000000000000000000A4D6603193DB1B0699AC5202F09A91D3;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005b,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005B0000005B0000005B0000005B00000000000000000000000000000000;0x0F022001}{0xE88A7F491F2DD693000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000009DD8B6CE8AFCEA1B6F753FFCCC198961323560B792DA4DD1;0x0E020001}{0x000000000000000000000000000000001EE3CCD7424026E6FAC32EB4F5AE8BE7;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005c,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005C0000005C0000005C0000005C00000000000000000000000000000000;0x0F022001}{0x9515A376E63C4344000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000922ED3B316CA8E5D9A3C0DBE02DF2F11AFD330ED7DD76D30;0x0E020001}{0x0000000000000000000000000000000091E0BE2D99DE743042AE1EE39DFE0437;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005d,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005D0000005D0000005D0000005D00000000000000000000000000000000;0x0F022001}{0x3E5E960FFCE5D4D5000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000006F53AA1251C8EAE51AEE14893CF9408D7151115AF0218A29;0x0E020001}{0x000000000000000000000000000000001A65583DF9FCAC37ED565123BA5B4560;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005e,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005E0000005E0000005E0000005E00000000000000000000000000000000;0x0F022001}{0x371A1F48D4D6D67A000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000003AFEEF0CE26258EA988237BE277460CDC99A84B182294C9;0x0E020001}{0x00000000000000000000000000000000F48FF19F79152F47811121CC3EAD156F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000005f,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000005F0000005F0000005F0000005F00000000000000000000000000000000;0x0F022001}{0x8972590F34DA0DBC000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D5E5422BAE06148D06160959CC0F01ACBF92768A65631F5A;0x0E020001}{0x0000000000000000000000000000000033B61E74B26432FCDD52D283AF635DBF;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000060,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006000000060000000600000006000000000000000000000000000000000;0x0F022001}{0x2A45238EC67C6D31000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000A375C1D2CEDFFFCCEBD063153DEB78854678F61767EEDEE5;0x0E020001}{0x00000000000000000000000000000000459F1A90B5A0B337985BFBF1CC228D7C;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000061,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006100000061000000610000006100000000000000000000000000000000;0x0F022001}{0x63DF8E8DE5AED244000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000082E102E01929737CC921BB1D75A0F072B91337009D68FF35;0x0E020001}{0x00000000000000000000000000000000F73E0ED5B3B4F1F6C2876FC85258D480;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000062,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006200000062000000620000006200000000000000000000000000000000;0x0F022001}{0x2B5AC080C3AA3A0B000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000006F75DCA8D941AC15480E4CB491F4C0C602F3DE67EBF3DF4A;0x0E020001}{0x00000000000000000000000000000000660A9B312428F13873C4416C037E518D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000063,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006300000063000000630000006300000000000000000000000000000000;0x0F022001}{0x8AC1034B4C2529C3000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000004D5F80EB3C54E66E9CC88BEE40D3E55F5653ADFB8D62437;0x0E020001}{0x0000000000000000000000000000000038C879A25739C24E4F353A52E2CF46D0;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000064,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006400000064000000640000006400000000000000000000000000000000;0x0F022001}{0x406BEF238EC0A7C4000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000F0DACB378961CA76A468F4771FB726CC19BEF9FB63AFDB93;0x0E020001}{0x00000000000000000000000000000000732535FE07F44DCA7B50ED995FFBE2CC;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000065,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006500000065000000650000006500000000000000000000000000000000;0x0F022001}{0x67EC1A7524C7082D000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000008C423EFBD9270F9452A084AA843A7D7D652FBDC909D0EA82;0x0E020001}{0x000000000000000000000000000000004430FFDDA5C0C0B0A99A03A0054BD436;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000066,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006600000066000000660000006600000000000000000000000000000000;0x0F022001}{0x50F00E1C641D9A95000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000790842CCA78ABBCBE1E32B94185C7587577959900636ED65;0x0E020001}{0x00000000000000000000000000000000D709FAAB5128B1FEDD3931DF633C7D74;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000067,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006700000067000000670000006700000000000000000000000000000000;0x0F022001}{0xD689CDC43A232603000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000BDCB866B90353DDC35EB4DA986A7ED920F2FD2F411295A50;0x0E020001}{0x00000000000000000000000000000000A6F348D4954F2BD9CFC4C8EAC5AFED43;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000068,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006800000068000000680000006800000000000000000000000000000000;0x0F022001}{0xC6102483B3A1598A000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000002A0A96F2F7425C28483E7523F2468AC87545500278FFA2ED;0x0E020001}{0x0000000000000000000000000000000096D4E63CC3CE63C2F2777F2C2B1D0508;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000069,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006900000069000000690000006900000000000000000000000000000000;0x0F022001}{0x04DBE7CBC7BB9676000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D6C29239ABD79FDFEC5AA36FFDAFF490829FDD1A69CF8F77;0x0E020001}{0x00000000000000000000000000000000EA818E68E3ECE49F068A75017D7789E6;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006a,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006A0000006A0000006A0000006A00000000000000000000000000000000;0x0F022001}{0x04FC652101A35F16000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000C7783B1EFE2D9E4AE6BD0B7D37501B8409A6D8B8E17D2DC1;0x0E020001}{0x0000000000000000000000000000000072EE774E26ADEA4CA23892A2311881A3;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006b,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006B0000006B0000006B0000006B00000000000000000000000000000000;0x0F022001}{0x99F1901E81B9F1E5000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000004CC9E26093171330758369FFDF1E59A10E381E97D2C168C4;0x0E020001}{0x0000000000000000000000000000000037965CF209F7FCB1CFB55A53DB500A32;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006c,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006C0000006C0000006C0000006C00000000000000000000000000000000;0x0F022001}{0xD9E1E671DF56C61C000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000DCA9734D69672C985319F2FBEFD37EF9C4CF4E8C1761C7AA;0x0E020001}{0x00000000000000000000000000000000418F40C2357D3FDBA11CE22BC05FD3F2;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006d,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006D0000006D0000006D0000006D00000000000000000000000000000000;0x0F022001}{0x74BA082E257FC417000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000006131712CCB9DB6E062E4ECE4CB479129F9CCDE1B7F24AD83;0x0E020001}{0x000000000000000000000000000000003FC906F0A5BB8454EC92683B58D5FB76;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006e,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006E0000006E0000006E0000006E00000000000000000000000000000000;0x0F022001}{0xDA68ADF3A8D8E0E2000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000056BD47299C87961C5CD71AA0E70484BA009CBFF80CDEDBF0;0x0E020001}{0x0000000000000000000000000000000052CCBF4EEDCECFE7A8F58E2CE64028AC;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000006f,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000006F0000006F0000006F0000006F00000000000000000000000000000000;0x0F022001}{0x5507749AFE146EAD000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000085E587F0C1657886E60A38AB8FD2F662548C43AAA71389CB;0x0E020001}{0x000000000000000000000000000000008B67FE3341D8FE98F33FEE97BB5F0EF5;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000070,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007000000070000000700000007000000000000000000000000000000000;0x0F022001}{0xB6FBCBE600EE0EDE000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000006B9CE4B6E3AB1EFFF4B6995CD710E3552E7F8FA1F925142E;0x0E020001}{0x000000000000000000000000000000007346DE729081CAFE9E76B21C6F067297;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000071,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000007100000071000000710000007100000000000000000000000000000000;0x0F022001}{0xC00C6A8AE236F372000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000001D28ACBD8F55428F2D9071BF45CF78FACD8A37A670EAAAD3;0x0E020001}{0x00000000000000000000000000000000995AEF208F9C861E3741E397A54AD4BA;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
